author,authorname,gender,affs,argitalpenak,year
https://wikibase.inguma.eus/entity/Q9871,Imanol Irigoien Aranberri,male,,Roman Irigoienen biografia sentimental laburra Ut poesis pictura?... (I) Ut poesis pictura? ... (II),1991
https://wikibase.inguma.eus/entity/Q9895,Maite Iribar Argote,female,,Ipui onak,1991
https://wikibase.inguma.eus/entity/Q9901,Alain Iriart,male,,EMAren hizkuntz politika,1991
https://wikibase.inguma.eus/entity/Q10024,Itxaso Idoiaga Hoyos,female,,"Kartzelaz kartzela, euskal presoen osasuna zaindu nahiean Errepresio politikoa emakumearengan Emakumea eta tortura Ikasle Abertzaleak eta ""UPV""-a, benetazko Euskal Herriko Unibertsitatearen bila",1991
https://wikibase.inguma.eus/entity/Q10051,Garbiñe Ibarra Ozerin,female,,Ikatzaren prozesua Zeanurin,1991
https://wikibase.inguma.eus/entity/Q10052,Xabier Ibarburu,male,,Homeopatia eta akupuntura,1991
https://wikibase.inguma.eus/entity/Q10190,Xabier Gurrutxaga,male,,EEren hizkuntz politika,1991
https://wikibase.inguma.eus/entity/Q10244,Xabier Gorostiaga,male,,"Xabier Gorostiaga, Nikaragua hauteskundeen ostean",1991
https://wikibase.inguma.eus/entity/Q10246,Pepi Gorostidi,female,,Senideak,1991
https://wikibase.inguma.eus/entity/Q10386,Imanol Goienaga,male,,Kili-kili: barre ipuiak,1991
https://wikibase.inguma.eus/entity/Q10434,Ramon Gaztelumendi,male,,"Ramon Gaztelumendi, Senideak-eko bozeramailea: ""Presoak Euskal Herriratzea, ... Senideak",1991
https://wikibase.inguma.eus/entity/Q10695,Angela Fernandez Garmilla,female,,Euskaraz bizi,1991
https://wikibase.inguma.eus/entity/Q10704,Jose Antonio Fernandez Gutierrez,male,,Energia potentzialeko kurben eta Franck-Condonen faktoreen kalkulua Se2-ren B...,1991
https://wikibase.inguma.eus/entity/Q10820,Mayi Etxeberria,female,,"Alde Zaharreko beste kultura, Bilboko gaztetxea Ikasle mugimenduak bizirik dirau Deretxo a tetxo Okupazioa",1991
https://wikibase.inguma.eus/entity/Q10827,M. A. Etxebeste,other gender,,Haurtzaroko linfomak,1991
https://wikibase.inguma.eus/entity/Q10993,Mikel Erro,male,,Teoria iraultzailea: marxismotik utopismora,1991
https://wikibase.inguma.eus/entity/Q11027,Jabier Erize De la Rica,male,,"Bilboko ""Gaztedi"" Dantza Taldeak berrogei urte bete ditu Baserri tradizionalaren iraupenaren alde Baserri ingurunearen defentsa, gizarte osoaren egitekoa Kalitatea eta bereizpena: nekazal produktuetarako merkatal politika batek beh... Gaurko gure nekazaritzaren arazoen inguruan Lur barik nekazaritzarik ez Guk ez dugu konpetitibo izan nahi Bi hitz abiadura handiko trenaz Lurraldearen eta ekonomia. Lurraldea, kontzeptu politiko gisa ulertua Nazionalismoak, esentzialismoak eta beste Oraindino bihotzeko hegoak ez zaizkigu erori Nekazaritza-lurra babestu behar omen da Jaki eta labore transgenikoen auzia, arazo zientifikoa ote? Laburrean merke, luzen garesti (joku arriskutsuek dakartzaten kalteak) Europar Batasuneko nekazaritza politika bateratuaren erreforma berriari buruzko ohar kritiko batzuk, ikuspegi sozial batetik eginak Bizkaiko nekazaritzaren azken urteetako eboluzioari buruzko adierazle batzuk",1991
https://wikibase.inguma.eus/entity/Q11135,Jose Elizondo,male,,Gipuzkoan EMK-LKIk bi zinegotzi,1991
https://wikibase.inguma.eus/entity/Q11153,Esther Elgoibar,female,,Iaki Gaminderen bibliografia Derioko euskararen soinuez Ereoko Faustinaren altxorra Bakioko euskararen soinu egituraz Ingurune hurbila euskarri teknologiko bidez: Bakioko ahozko ondarean oinarritua Lekeitioko narrazioak Egin-dun aditzak Bakioko ahozko toponimiak direla eta,1991
https://wikibase.inguma.eus/entity/Q11208,I. Egurbide,,,Haurtzaroko linfomak,1991
https://wikibase.inguma.eus/entity/Q11240,Xabier Egaña,male,,Irudia eta irakaskuntza. Oraindik eginkizun,1991
https://wikibase.inguma.eus/entity/Q11246,Iñaki Egaña Sevilla,male,,Only Spain edota planetaren espaolizazioa Frankismoaren izaerari buruzko zenbait gogoeta Gerra zikina: estatuaren beharra Donostia 1813 Txikizio baten kronika laburra,1991
https://wikibase.inguma.eus/entity/Q11310,Eduardo Diaz Goikuria,male,,"Alfabetatze batzordea: sorrera eta bilakaera AEK herri mugimendua, historia eta ekintzak",1991
https://wikibase.inguma.eus/entity/Q11376,Eduardo J. De Felipe,male,,Euskaltzaindiaren egoitza berriari buruzkoak,1991
https://wikibase.inguma.eus/entity/Q11423,Mº Pilar Ciarrusta,female,,Jesu Christoren lau Evangelioac batera alcarturic,1991
https://wikibase.inguma.eus/entity/Q11435,Koldo Celestino,male,,Hizkuntz eskakizunak eta euskalduntze prozesua,1991
https://wikibase.inguma.eus/entity/Q11437,R. Cazallas,,,"""Elektrodorik gabeko eroankortasuna"": polarizazio-prozesuak galarazten dituen... Denborazko serieen analisia neurketa potentziometrikoetan",1991
https://wikibase.inguma.eus/entity/Q11531,K. Burgoa,,,"Cmo improvisar cuentos Hijos con estrs Actividades matemticas con nios de 0 a 6 aos De los dedos a la calculadora. La evolucin del sistema de clculo Aprender jugando. Nios de 4 aos El juego en la educacin infantil y primaria El aprendizaje a partir de la experiencia. Interpretar lo vital y lo cotidiano como fuente de conocimiento Docentes competentes. Por una educacin de calidad Aprender a convivir. El conflicto como oportunidad de crecimiento. Desarrollo y evaluacin de competencias en Educacin Superior Educar es creer en la persona Existe la suerte? Engaados por el azar Didctica universitaria en entornos virtuales de enseanza-aprendizaje Educacin para la ciudadana Motivar en la escuela, motivar en la familia Desarrollo del gnero en la feminidad y la masculinidad Ley de calidad de la educacin Educar las emociones y los sentimientos. Introduccin prctica al complejo mundo de los sentimientos Psiquiatra para padres y educadores. Ciencia y arte Gua visual de Internet El rincn del juego, 4 aos Aprendizaje activo. Una organizacin de la clase centrada en el alumnado 1001 maneras de mejorar los problemas escolares de su hijo La inteligencia se destruye usndola Juegos imaginativos para desarrollar la inteligencia de los nios Aprender en la vida y en la escuela Como fomentar las actitudes de convivencia a travs del juego Actividades para ayudar al nio a aprender Cmo desarrollar los valores a partir de la literatura Un curriculo abierto, flexible, creativo y divertido Primera infancia (0-2 aos)",1991
https://wikibase.inguma.eus/entity/Q11633,Iñaki Biain Salaberria,male,,Mintzairaren garapen haur euskaldunengan. Ikerlan deskriptibo baten prozedura eta lehengo emaitzak,1991
https://wikibase.inguma.eus/entity/Q11706,E. Bengoetxea,,,Haurtzaroko linfomak,1991
https://wikibase.inguma.eus/entity/Q11707,Ales Bengoetxea Telletxea,male,,Etxalarko Galbarioa Hiru donostiar itzultzaile Kasu-marken erabilera izen-koordinazioan Kantikak eta neurtitzak Reversing Language Shift,1991
https://wikibase.inguma.eus/entity/Q11868,Bakartxo Barandiaran,female,,Ea nork ezagutzen duen ondoen su-koloreko ilea zuen emakumea! Katea 3 aurrera 3 atzera Bingoa Agintzekotan... agindu ondo! Hasi eta kitto,1991
https://wikibase.inguma.eus/entity/Q11979,Juan Jose Azkarate,male,,Gipuzkoan EMK-LKIk bi zinegotzi,1991
https://wikibase.inguma.eus/entity/Q12011,Carlos Aurtenetxe,male,,"Carlos Aurtenetxe, poeta: ""Bai euskaraz zein gazteleraz idaztea zaila da""",1991
https://wikibase.inguma.eus/entity/Q12155,Iñaki Arruti Landa,male,,"Fernando Muniozguren Urkiola (1950-2006) Ahozkotasuna eremu ez-kurrikularrean hizkuntz proiektuaren markoan Euskararen familia bidezko jarraipena Udalerria eta hizkuntz politika Katalunian Euskara elkarteak: jatorria eta norabidea Bizkaia maite Ahobizi, belarriprest eta hizkuntzaren armairutik elkarrekin ateratzeko esperientzia bat ""Zer egin dezaket nire udalean nerabeek aisian eta lagunartean euskara gehiago erabiltzeko"" Euskararen aldeko udalerritako mugimendu sozialak gaur egun",1991
https://wikibase.inguma.eus/entity/Q12438,Aitor Arana Luzuriaga,male,,"Aitor Arana. Intriga eta suspentzea erabiliz istorio latz eta hunkigarriak harikaltzen dakien idazlea ""Esperantoa Ikasgai"" Metodoa",1991
https://wikibase.inguma.eus/entity/Q12522,M. Antiguedad,,,Haurtzaroko linfomak,1991
https://wikibase.inguma.eus/entity/Q12540,P. Angulo,,,Haurtzaroko linfomak,1991
https://wikibase.inguma.eus/entity/Q12578,Josebe Amondarain,female,,Bizia garratza da...,1991
https://wikibase.inguma.eus/entity/Q12595,Ramon Amenabar Arzuaga,male,,Fruita esperimentakuntzaren emaitzak Zallako fruitu-egotegian Azido azetikoa Bizkaiko txakolinean eta botrytis cinerea-rekin duen zerikusia,1991
https://wikibase.inguma.eus/entity/Q12617,Luis Mari Alvarez,male,,Bideoaren erabilpena irakaskuntzan,1991
https://wikibase.inguma.eus/entity/Q12782,K. Akizu,,,Idazlea eskolan,1991
https://wikibase.inguma.eus/entity/Q12871,J. Agirre,,,"Publikoa, pribatua eta herritarra. Herri erakundeak Euskal Herrian",1991
https://wikibase.inguma.eus/entity/Q12873,A. Agirre,,,Bi mailatako morfologiaren euskararako egokitzapena,1991
https://wikibase.inguma.eus/entity/Q12885,Miren K. Agirregabiria,female,,Ea nork ezagutzen duen ondoen su-koloreko ilea zuen emakumea! Katea 3 aurrera 3 atzera Bingoa Agintzekotan... agindu ondo! Hasi eta kitto,1991
https://wikibase.inguma.eus/entity/Q12927,Anton Agirregoitia,male,,Euskaltzaindiaren egoitza berriari buruzkoak,1991
https://wikibase.inguma.eus/entity/Q12973,R. Abiza,,,500 urtetako erreinua Afrika bortxatu genuen Foruetatik autonomiarantz Erreforma bizitu zutenak Negoziazio baten kronika Gerra urte gezur urte Estali gabe,1991
https://wikibase.inguma.eus/entity/Q7405,Idoia Urrutibeaskoa Irala,female,Mondragon Unibertsitatea,Neutroi-tekniketarako egokia den lehenengo berun-azido bateriaren diseinua eta optimizazioa Materialen Zientzia eta Teknologia VI. Kongresuko lanen bilduma Materialen Zientzia eta Teknologiaren I. Kongresua Sinterizazio-atmosferaren eragina M graduko (ASP 30) altzairu laster baten dentsifikazio eta propietate mekanikoetan,1992
https://wikibase.inguma.eus/entity/Q8094,Alberto Rivacoba Ochoa,male,Euskal Herriko Unibertsitatea,Elektroi azkarren elkarrekintza materiarekin,1992
https://wikibase.inguma.eus/entity/Q8213,Juan Manuel Pikatza Atxa,male,Euskal Herriko Unibertsitatea,"Medikuntza-ezagutza poltsikoan Mamur: Mugapenen Betetzean oinarritutako tresna modular multimaila Diabetes-1, ume diabetetikoak zaintzeko Sistema Aditua Euskararen normalizazioa ""lengoaia eta sistema informatikoak"" sailean",1992
https://wikibase.inguma.eus/entity/Q7729,Arantxa Tapia Otaegi,female,Euskal Herriko Unibertsitatea,Sendoak diren aldagai anitzeko PI kontroladoreen diseinua eta garapena eta potentzia erreaktibo eta tentsioaren erregulazio sekundarioan duten aplikazioa Kontrol digitalaren oinarriak Erregulazio automatikoa Kontrol egokikorra Fuzzy kontrola Kontroladoreen historia,1992
https://wikibase.inguma.eus/entity/Q7118,Irene Zubizarreta Balboa,female,Udako Euskal Unibertsitatea,Izuen gordelekuetan barrena-ri hurbilketa semantikoa Denborak ez zuen nora poema liburuari sarrera,1992
https://wikibase.inguma.eus/entity/Q7122,Tomas Zubimendi Andonegi,male,Euskal Herriko Unibertsitatea,T puedes (la azarosa historia de los minusvlidos en el deporte) El animador de las actividades fisico deportativas para todos,1992
https://wikibase.inguma.eus/entity/Q7591,Juan Ignacio Ugartemendia Ezeizabarrena,male,Euskal Herriko Unibertsitatea,"Europar batasuneko oinarrizko eskubideen aplikazio eremua estatu kideetan, bereziki askatasun, segurtasun eta justizia esparruan Konstituzio Auzitegiaren jarrera Europar Batasuneko Oinarrizko Eskubideen aurrean eta Eskubide hauek babestu behar dituen Epaile Nazionalaren aurrean Eskualdeen parte-hartzea Europar Batasuneko legegintza prozesuan Mugaz haraindiko europar politika askatasun, segurtasun eta justizia eremuan II. Errepublikako estatu integralaren arauteria eta jurisprudentziari buruzko gogoeta batzuk Zuzenbidea moldatuz: historiaren biraurkikuntza zenbait teoritan Espainiako Konstituzioa EHUren arabera",1992
https://wikibase.inguma.eus/entity/Q7572,Jon Unanue Lopez,male,Ikertzaile Independentea,III. mendeurrenaren kronika Martin Ugalde eta Andoain. Sorterriko korapiloak,1992
https://wikibase.inguma.eus/entity/Q9865,Mikel Iriondo Orensanz,male,Euskal Herriko Unibertsitatea Udako Euskal Unibertsitatea,"Hominidoak ala homininoak zer gara gu? Teresa O'Heyne ustezko euskal dibulgatzaile zientifikoaren inguruko datu berriak Euskal Zibilizazioaren hipotesia, giza populazioen genetikaren alorretik aztertuta Eutrofizioaren inguruan",1992
https://wikibase.inguma.eus/entity/Q9091,Juana Mª Maganto Mateo,female,Euskal Herriko Unibertsitatea,"Gurasoen prestakuntza, familia, eskola eta komunitatearen arteko harremanen esparruan Esku-hartze eta ebaluazioa guraso eta irakasleen komunikazio-gaitasunen garapenerako, eta beren eragina seme-alaba De la familia al individuo. La diferencia del s mismo en el sistema familiar",1992
https://wikibase.inguma.eus/entity/Q9923,Ana Jesus Irastorza Iribar,male,Euskal Herriko Unibertsitatea,Sagardoaren teknologia,1992
https://wikibase.inguma.eus/entity/Q10022,Josu Igartua Aldamiz,male,Euskal Herriko Unibertsitatea,MinervaLab: Jupyter Notebook-etan oinarritutako irakaskuntza-proiektu alternatiboa Oinezkoen simulazioak giza indarraren ereduaren bidez: larrialdi-egoerak Prozesu estokastikoak fisikan eta ekonomian: higidura browndarretik finantza-merkatuen ereduetara Kalorimetria adiabatikoa solido/solido fase-trantsizioak aztertzeko Nanotermodinamika Kontrol banandu aurreratuan oinarritutako HAIRL emisometroaren automatizazioa Euskal Unibertsitatea Natur Zientzien alorrean: arazo espezifikoak orain eta etorkizun-estrategiak Bateria-multzoen simulazio elektrotermikoak: 14S5P bateria-multzo komertziala Eguzki-energia termikoa metatzeko materialetako emisibitate-esperimentuak Larmor-en prezesioa kristaletan gertatzen diren aldaketen detektagailu Euskal Unibertsitatea 2021. Egiten ari garen euskarazko unibertsitatea Fisika Praktikak (I) Mekanika eta Elektrika,1992
https://wikibase.inguma.eus/entity/Q10174,Luis Pedro Gutierrez Cuenca,male,Euskal Herriko Unibertsitatea,Actividades psicomotrices en la educacin infantil Elkarrikertuz egitasmoa: e-paper-zorroa eta ikus-entzunezko narratiba irakasle gogoetatsuaren hasierako prestakuntzan Practicum konpartitua: Practicum IIaren tutoretzan berrikuntza Irakasleen Prestakuntzarako ikasketetan,1992
https://wikibase.inguma.eus/entity/Q10179,Jon Gutierrez Etxebarria,male,Euskal Herriko Unibertsitatea,Konposite magnetoelektrikoetan oinarritutako energia-metagailu berriak Iragazkortasun magnetikoaren neurketa estatiko eta dinamikoak ingurune ferrom... Efektu magnetoelektrikoa amorfo magnetostriktibo / goitenperaturako piezopolimero konposatu berrietan Magnetizazio handia duen FeCo aleazioaren mikropartikulen fabrikazioa ehoketa mekanikoa dela medio,1992
https://wikibase.inguma.eus/entity/Q8256,Roberto Perez Jimenez,male,Deustuko Unibertsitatea,Deustuko Postgraduko Itzulpen Masterra,1992
https://wikibase.inguma.eus/entity/Q10044,Jose A. Ibarrola Agirre,male,Euskal Herriko Unibertsitatea,Obesitatearen azterketa epidemiologikoa Gernikako ume-biztanleagoan El sistema nervioso central Ikusmen-gutxiegitasunaren screening-a eskola-osasunean: optotipoa versus rodenstock R-7,1992
https://wikibase.inguma.eus/entity/Q10046,Aitor Ibarrola Armendariz,male,Deustuko Unibertsitatea,Hizkuntza poetikoaren lana kontzientziaren garapenean: Adrienne Rich-en kasua Richard Wilbur: ahots klasikoa izpiritu modernoan,1992
https://wikibase.inguma.eus/entity/Q11259,Antonio Duplá Ansuategi,male,Euskal Herriko Unibertsitatea,"SOS arrazakeria, azken erreberia Bai... nolako independentziari",1992
https://wikibase.inguma.eus/entity/Q11327,Iñaki Dendaluze Segurola,male,Euskal Herriko Unibertsitatea,"Eskoletako gazteentzat hizkuntzak ikastea zigorra ote? ""B"" ereduko tipologizaziorako irizpide, dimentsio eta adierazleak B ereduaren egoeraren deskribapena eta tipologia ikerketaren lehen urratsak Matematika-errendimendua 6. mailan. Zenbait aldagairen eragina",1992
https://wikibase.inguma.eus/entity/Q11806,Isabel Bartau Rojas,female,Euskal Herriko Unibertsitatea,"Hijos celosos Gurasoak taldeka prestatzea: familiakideen ardura partekatua hobetzeko bizipen bat Psikopedagogoaren profil profesionalaren inguruko ekarpenak Gurasoen prestakuntza, familia, eskola eta komunitatearen arteko harremanen esparruan Esku-hartze eta ebaluazioa guraso eta irakasleen komunikazio-gaitasunen garapenerako, eta beren eragina seme-alaba",1992
https://wikibase.inguma.eus/entity/Q11601,Kepa Bilbao Gaubeka,male,Deustuko Unibertsitatea,"Esaizu, euskararako material kurrikularrak Karmelo Landarekin elkarrizketa Una teora para la educacin. Hacia una investigacin educativa crtica",1992
https://wikibase.inguma.eus/entity/Q6420,Maite Dueñas Chasco,female,Euskal Herriko Unibertsitatea,Euskal estuarioetako sedimentuetako mikroorganismo harizpidunen aniztasuna: Genomen analisia ikuspuntu bioteknologikotik Sagardoaren teknologia,1992
https://wikibase.inguma.eus/entity/Q10567,Koldo Jule Garai Bilbao,male,Euskal Herriko Unibertsitatea,"Esanguraren eraikuntza euskal atsotitzetan: linguistika kognitiboaren ekarria literaturaren azterketarako Argudioaren erretorika idazkuntzan: gauzen nolakoaz Nondik nora euskaraz egituren gramatikaren eta bateraketa teoriaren argitan: mugimendu ez-fisikoak: tipologia eta gogo-espazioen  konfigurazio proposamena Esangura eta metafora: gogoaz eta hizkera figuratuzkoaz gogo hizkuntzalaritzaren ekarri batzuk Epaiketa eta endogamia Nafarroako Margaritaren ""Le Miroir de lme pcheresse""-n [Arima Bekatariaren Mirailan] Limurketa eta esanguraren arteko harremanak euskal atsotitzetan Maiazko 25. lorea eta J. J. Mogelen aditz sistema Juan Jose Mogel-en Maiazko Lore bat Johannes Jesus Salbagile, Gabriel Arestiren ""Maldan beheraz"" (I. partea) Johannes Jesus Salbagile, Gabriel Arestiren Maldan Behera (II partea)",1992
https://wikibase.inguma.eus/entity/Q10909,Jose Mª Etxabe Urbieta,male,Euskal Herriko Unibertsitatea,Ciencia para todos en secundaria Kimika Lehen Hezkuntzako Graduko ikasleentzat eta irakasleentzat Fisikaren eta Kimikaren ikaskuntza eta irakaskuntza Natur Zientziak lehen mailako ikasgelan Prestatze-bideak poliarilato-fenoxi nahastean duen eraginaren azterketa Enseanza de las ciencias desde la perspectiva Ciencia-Tecnologa-Sociedad Aprender y ensear ciencia,1992
https://wikibase.inguma.eus/entity/Q8346,Isabel Otxoa Crespo,female,Euskal Herriko Unibertsitatea,Euskal kultura euskararen irakaskuntzan,1992
https://wikibase.inguma.eus/entity/Q8571,Juan Ramon Oiartzabal Zubeldia,male,Euskal Herriko Unibertsitatea,"Kalitatea hezkuntza: ikerketa baten ondorioak Euskadiko ikastetxe publikoetako eskola zuzendaritzarako sarbidea Gizarte-zientzietako irakasleen perspektibak ikerketa etnografiko bat dela medio Explicar la cultura. Un enfoque naturalista La cultura escolar en la sociedad neoliberal Ikastolak eta Euskal Eskolak La BIBLIOTECA con centro-clave de documentacin escolar. Organizacin, dinamizacin y recursos en Secundaria Profesorado, cultura y postmodernidad Disear y ensear. Teora y tcnicas de la programacin y del proyecto docente Volver a pensar la educacin. Poltica, educacin y sociedad Organizacin Escolar, una perspectiva sociolgica",1992
